"","pgID","interpChr","interpOrd","og","repGene","genome","chr","start","end","hap1","salicifolius","hap2","region"
"5189",28655,"A1",21387,9145,"NChap1_final_00021387","hap1","A1",462793009,462799660,"NChap1_final_00021387","R_salicifolius_00001109","NChap2_final_00007967","A1"
"5190",28657,"A1",21388,9146,"NChap1_final_00021388","hap1","A1",462803610,462808828,"NChap1_final_00021388","R_salicifolius_00001108","NChap2_final_00007969","A1"
"5191",28671,"A1",21400,9199,"NChap1_final_00021400","hap1","A1",462926019,462927666,"NChap1_final_00021400","R_salicifolius_00001104","NChap2_final_00007973","A1"
"5192",28675,"A1",21402,9198,"NChap1_final_00021402","hap1","A1",462935558,462936822,"NChap1_final_00021402","R_salicifolius_00001102","NChap2_final_00007975","A1"
"5193",28677,"A1",21404,9207,"NChap1_final_00021404","hap1","A1",462981203,462985121,"NChap1_final_00021404","R_salicifolius_00001100","NChap2_final_00007976","A1"
"5194",28678,"A1",21405,9208,"NChap1_final_00021405","hap1","A1",462996814,462999321,"NChap1_final_00021405","R_salicifolius_00001099","NChap2_final_00007977","A1"
"5195",28681,"A1",21407,9210,"NChap1_final_00021407","hap1","A1",463018892,463023215,"NChap1_final_00021407","R_salicifolius_00001098","NChap2_final_00007980","A1"
"5196",28683,"A1",21408,9211,"NChap1_final_00021408","hap1","A1",463025683,463031924,"NChap1_final_00021408","R_salicifolius_00001096","NChap2_final_00007981","A1"
"5197",28685,"A1",21409,9212,"NChap1_final_00021409","hap1","A1",463043713,463044403,"NChap1_final_00021409","R_salicifolius_00001093","NChap2_final_00007982","A1"
"5198",28695,"A1",21418,9188,"NChap1_final_00021418","hap1","A1",463179812,463188463,"NChap1_final_00021418","R_salicifolius_00000380","NChap2_final_00007990","A1"
"5199",28698,"A1",21421,9217,"NChap1_final_00021421","hap1","A1",463207186,463209060,"NChap1_final_00021421","R_salicifolius_00000390","NChap2_final_00007992","A1"
"5200",28699,"A1",21422,9220,"NChap1_final_00021422","hap1","A1",463207739,463210076,"NChap1_final_00021422","R_salicifolius_00000388","NChap2_final_00007993","A1"
"5201",28701,"A1",21424,9218,"NChap1_final_00021424","hap1","A1",463218714,463221299,"NChap1_final_00021424","R_salicifolius_00000382","NChap2_final_00007994","A1"
"5202",28703,"A1",21425,9221,"NChap1_final_00021425","hap1","A1",463222251,463224157,"NChap1_final_00021425","R_salicifolius_00000381","NChap2_final_00007995","A1"
"5203",28709,"A1",21429,9219,"NChap1_final_00021429","hap1","A1",463265538,463268640,"NChap1_final_00021429","R_salicifolius_00000391","NChap2_final_00007999","A1"
"5204",28710,"A1",21430,9222,"NChap1_final_00021430","hap1","A1",463268106,463275403,"NChap1_final_00021430","R_salicifolius_00000392","NChap2_final_00008000","A1"
"5205",28713,"A1",21433,9229,"NChap1_final_00021433","hap1","A1",463294627,463298506,"NChap1_final_00021433","R_salicifolius_00000393","NChap2_final_00008001","A1"
"5206",28714,"A1",21434,9230,"NChap1_final_00021434","hap1","A1",463307429,463311961,"NChap1_final_00021434","R_salicifolius_00000394","NChap2_final_00008002","A1"
"5207",28717,"A1",21436,9225,"NChap1_final_00021436","hap1","A1",463324901,463333313,"NChap1_final_00021436","R_salicifolius_00000396","NChap2_final_00008003","A1"
"5208",28718,"A1",21437,9231,"NChap1_final_00021437","hap1","A1",463333399,463336167,"NChap1_final_00021437","R_salicifolius_00000397","NChap2_final_00008004","A1"
"5209",28719,"A1",21438,9226,"NChap1_final_00021438","hap1","A1",463339505,463340947,"NChap1_final_00021438","R_salicifolius_00000398","NChap2_final_00008005","A1"
"5210",28721,"A1",21439,9227,"NChap1_final_00021439","hap1","A1",463365382,463367255,"NChap1_final_00021439","R_salicifolius_00000400","NChap2_final_00008006","A1"
"5211",28724,"A1",21441,9228,"NChap1_final_00021441","hap1","A1",463376427,463378694,"NChap1_final_00021441","R_salicifolius_00000403","NChap2_final_00008008","A1"
"5212",28727,"A1",21442,9330,"NChap1_final_00021442","hap1","A1",463390559,463393544,"NChap1_final_00021442","R_salicifolius_00000404","NChap2_final_00008013","A1"
"5213",28731,"A1",21445,9328,"NChap1_final_00021445","hap1","A1",463451532,463459132,"NChap1_final_00021445","R_salicifolius_00000406","NChap2_final_00008015","A1"
"5214",28733,"A1",21447,9332,"NChap1_final_00021447","hap1","A1",463467664,463477598,"NChap1_final_00021447","R_salicifolius_00000407","NChap2_final_00008018","A1"
"5215",28735,"A1",21449,9322,"NChap1_final_00021449","hap1","A1",463482275,463494499,"NChap1_final_00021449","R_salicifolius_00000408","NChap2_final_00008020","A1"
"5216",28739,"A1",21453,9323,"NChap1_final_00021453","hap1","A1",463512128,463519123,"NChap1_final_00021453","R_salicifolius_00000409","NChap2_final_00008022","A1"
"5217",28740,"A1",21455,9321,"NChap1_final_00021455","hap1","A1",463533783,463537095,"NChap1_final_00021455","R_salicifolius_00000410","NChap2_final_00008023","A1"
"5218",28741,"A1",21456,9324,"NChap1_final_00021456","hap1","A1",463571858,463574381,"NChap1_final_00021456","R_salicifolius_00000411","NChap2_final_00008024","A1"
"5219",28746,"A1",21460,9251,"NChap1_final_00021460","hap1","A1",463627296,463629249,"NChap1_final_00021460","R_salicifolius_00000413","NChap2_final_00008028","A1"
"5220",28752,"A1",21463,9253,"NChap1_final_00021463","hap1","A1",463649936,463651338,"NChap1_final_00021463","R_salicifolius_00000420","NChap2_final_00008032","A1"
"5221",28754,"A1",21464,9249,"NChap1_final_00021464","hap1","A1",463652095,463654260,"NChap1_final_00021464","R_salicifolius_00000422","NChap2_final_00008031","A1"
"5222",28755,"A1",21465,9254,"NChap1_final_00021465","hap1","A1",463654974,463658819,"NChap1_final_00021465","R_salicifolius_00000423","NChap2_final_00008033","A1"
"5223",28757,"A1",21466,9255,"NChap1_final_00021466","hap1","A1",463659499,463662244,"NChap1_final_00021466","R_salicifolius_00000424","NChap2_final_00008036","A1"
"5224",28760,"A1",21469,9192,"NChap1_final_00021469","hap1","A1",463699564,463703416,"NChap1_final_00021469","R_salicifolius_00000425","NChap2_final_00008039","A1"
"5225",28768,"A1",21475,9190,"NChap1_final_00021475","hap1","A1",463743953,463747958,"NChap1_final_00021475","R_salicifolius_00000426","NChap2_final_00008043","A1"
"5226",28773,"A1",21480,9165,"NChap1_final_00021480","hap1","A1",463806399,463810066,"NChap1_final_00021480","R_salicifolius_00000428","NChap2_final_00008048","A1"
"5227",28778,"A1",21484,9183,"NChap1_final_00021484","hap1","A1",463968053,463970400,"NChap1_final_00021484","R_salicifolius_00000431","NChap2_final_00008051","A1"
"5228",28788,"A1",21491,9202,"NChap1_final_00021491","hap1","A1",464033428,464035309,"NChap1_final_00021491","R_salicifolius_00000436","NChap2_final_00008062","A1"
"5229",28789,"A1",21492,9203,"NChap1_final_00021492","hap1","A1",464039823,464044757,"NChap1_final_00021492","R_salicifolius_00000437","NChap2_final_00008063","A1"
"5230",28790,"A1",21493,9204,"NChap1_final_00021493","hap1","A1",464064840,464067621,"NChap1_final_00021493","R_salicifolius_00000438","NChap2_final_00008064","A1"
"5231",28791,"A1",21494,9205,"NChap1_final_00021494","hap1","A1",464081579,464083283,"NChap1_final_00021494","R_salicifolius_00000439","NChap2_final_00008065","A1"
"5232",28793,"A1",21496,9268,"NChap1_final_00021496","hap1","A1",464087545,464090878,"NChap1_final_00021496","R_salicifolius_00000440","NChap2_final_00008066","A1"
"5233",28794,"A1",21497,9273,"NChap1_final_00021497","hap1","A1",464091291,464093100,"NChap1_final_00021497","R_salicifolius_00000441","NChap2_final_00008067","A1"
"5234",28795,"A1",21498,9269,"NChap1_final_00021498","hap1","A1",464103626,464108171,"NChap1_final_00021498","R_salicifolius_00000442","NChap2_final_00008068","A1"
"5235",28796,"A1",21499,9270,"NChap1_final_00021499","hap1","A1",464116341,464118994,"NChap1_final_00021499","R_salicifolius_00000443","NChap2_final_00008069","A1"
"5236",28804,"A1",21503,9264,"NChap1_final_00021503","hap1","A1",464186644,464190394,"NChap1_final_00021503","R_salicifolius_00000449","NChap2_final_00008073","A1"
"5237",28805,"A1",21504,9259,"NChap1_final_00021504","hap1","A1",464192465,464194829,"NChap1_final_00021504","R_salicifolius_00000450","NChap2_final_00008074","A1"
"5238",28809,"A1",21507,9260,"NChap1_final_00021507","hap1","A1",464232209,464234290,"NChap1_final_00021507","R_salicifolius_00000452","NChap2_final_00008077","A1"
"5239",28810,"A1",21509,9266,"NChap1_final_00021509","hap1","A1",464240656,464243648,"NChap1_final_00021509","R_salicifolius_00000453","NChap2_final_00008078","A1"
"5240",28819,"A1",21515.4,9316,"NChap1_final_00021521","hap1","A1",464387572,464389211,"NChap1_final_00021521","R_salicifolius_00000457","NChap2_final_00008123","A1"
"5241",28831,"A1",21520,9318,"NChap1_final_00021520","hap1","A1",464375104,464383400,"NChap1_final_00021520","R_salicifolius_00000459","NChap2_final_00008121","A1"
"5242",28832,"A1",21522,9289,"NChap1_final_00021522","hap1","A1",464396661,464400772,"NChap1_final_00021522","R_salicifolius_00000463","NChap2_final_00008124","A1"
"5243",28833,"A1",21523,9290,"NChap1_final_00021523","hap1","A1",464406285,464412876,"NChap1_final_00021523","R_salicifolius_00000464","NChap2_final_00008125","A1"
"5244",28837,"A1",21525,9293,"NChap1_final_00021525","hap1","A1",464437961,464442046,"NChap1_final_00021525","R_salicifolius_00000466","NChap2_final_00008128","A1"
"5245",28838,"A1",21526,9294,"NChap1_final_00021526","hap1","A1",464443666,464447317,"NChap1_final_00021526","R_salicifolius_00000467","NChap2_final_00008129","A1"
"5246",28845,"A1",21531,9286,"NChap1_final_00021531","hap1","A1",464505217,464506731,"NChap1_final_00021531","R_salicifolius_00000470","NChap2_final_00008134","A1"
"5247",28848,"A1",21534,9280,"NChap1_final_00021534","hap1","A1",464555262,464555785,"NChap1_final_00021534","R_salicifolius_00000471","NChap2_final_00008137","A1"
"5248",28849,"A1",21535,9281,"NChap1_final_00021535","hap1","A1",464557672,464558931,"NChap1_final_00021535","R_salicifolius_00000472","NChap2_final_00008139","A1"
"5249",28851,"A1",21536,9282,"NChap1_final_00021536","hap1","A1",464564604,464565952,"NChap1_final_00021536","R_salicifolius_00000474","NChap2_final_00008140","A1"
"5250",28853,"A1",21538,9288,"NChap1_final_00021538","hap1","A1",464568117,464570522,"NChap1_final_00021538","R_salicifolius_00000475","NChap2_final_00008141","A1"
"5251",28859,"A1",21542,9333,"NChap1_final_00021542","hap1","A1",464592021,464593729,"NChap1_final_00021542","R_salicifolius_00000478","NChap2_final_00008145","A1"
"5252",28861,"A1",21544,9338,"NChap1_final_00021544","hap1","A1",464605485,464607929,"NChap1_final_00021544","R_salicifolius_00000479","NChap2_final_00008147","A1"
"5253",28862,"A1",21545,9336,"NChap1_final_00021545","hap1","A1",464617674,464619423,"NChap1_final_00021545","R_salicifolius_00000480","NChap2_final_00008148","A1"
"5254",28872,"A1",21553,9194,"NChap1_final_00021553","hap1","A1",464689845,464690286,"NChap1_final_00021553","R_salicifolius_00000484","NChap2_final_00008153","A1"
"5255",28876,"A1",21557,9189,"NChap1_final_00021557","hap1","A1",464865086,464867135,"NChap1_final_00021557","R_salicifolius_00000485","NChap2_final_00008156","A1"
"5256",28882,"A1",21563,9300,"NChap1_final_00021563","hap1","A1",464914487,464916999,"NChap1_final_00021563","R_salicifolius_00000489","NChap2_final_00008157","A1"
"5257",28883,"A1",21564,9303,"NChap1_final_00021564","hap1","A1",464917212,464920272,"NChap1_final_00021564","R_salicifolius_00000490","NChap2_final_00008158","A1"
"5258",28886,"A1",21565,9304,"NChap1_final_00021565","hap1","A1",464939017,464940534,"NChap1_final_00021565","R_salicifolius_00000493","NChap2_final_00008159","A1"
"5259",28889,"A1",21566,9301,"NChap1_final_00021566","hap1","A1",464962896,464967123,"NChap1_final_00021566","R_salicifolius_00000496","NChap2_final_00008160","A1"
"5260",28891,"A1",21568,9302,"NChap1_final_00021568","hap1","A1",464970032,464971423,"NChap1_final_00021568","R_salicifolius_00000497","NChap2_final_00008161","A1"
"5261",28896,"A1",21569,9295,"NChap1_final_00021569","hap1","A1",464999843,465001748,"NChap1_final_00021569","R_salicifolius_00000500","NChap2_final_00008164","A1"
"5262",28897,"A1",21570,9297,"NChap1_final_00021570","hap1","A1",465007672,465010688,"NChap1_final_00021570","R_salicifolius_00000501","NChap2_final_00008165","A1"
"5263",28899,"A1",21572,9298,"NChap1_final_00021572","hap1","A1",465046118,465049064,"NChap1_final_00021572","R_salicifolius_00000502","NChap2_final_00008167","A1"
"5264",28906,"A1",21575,9311,"NChap1_final_00021575","hap1","A1",465088861,465091502,"NChap1_final_00021575","R_salicifolius_00000508","NChap2_final_00008171","A1"
"5265",28907,"A1",21576,9312,"NChap1_final_00021576","hap1","A1",465091930,465095159,"NChap1_final_00021576","R_salicifolius_00000509","NChap2_final_00008172","A1"
"5266",28910,"A1",21578,9313,"NChap1_final_00021578","hap1","A1",465111564,465114811,"NChap1_final_00021578","R_salicifolius_00000511","NChap2_final_00008173","A1"
"5267",28911,"A1",21579,9309,"NChap1_final_00021579","hap1","A1",465117895,465122965,"NChap1_final_00021579","R_salicifolius_00000512","NChap2_final_00008174","A1"
"5268",28912,"A1",21580,9310,"NChap1_final_00021580","hap1","A1",465147143,465148359,"NChap1_final_00021580","R_salicifolius_00000513","NChap2_final_00008175","A1"
"5269",28914,"A1",21581,9314,"NChap1_final_00021581","hap1","A1",465158013,465169950,"NChap1_final_00021581","R_salicifolius_00000516","NChap2_final_00008176","A1"
"5270",28915,"A1",21582,9315,"NChap1_final_00021582","hap1","A1",465171190,465175425,"NChap1_final_00021582","R_salicifolius_00000517","NChap2_final_00008177","A1"
"5271",28921,"A1",21587,9223,"NChap1_final_00021587","hap1","A1",465351019,465353333,"NChap1_final_00021587","R_salicifolius_00000523","NChap2_final_00008181","A1"
"5272",28922,"A1",21588,9224,"NChap1_final_00021588","hap1","A1",465372559,465375441,"NChap1_final_00021588","R_salicifolius_00000524","NChap2_final_00008182","A1"
"5273",28923,"A1",21589,9353,"NChap1_final_00021589","hap1","A1",465389302,465390906,"NChap1_final_00021589","R_salicifolius_00000525","NChap2_final_00008183","A1"
"5274",28925,"A1",21591,9345,"NChap1_final_00021591","hap1","A1",465397610,465402280,"NChap1_final_00021591","R_salicifolius_00000527","NChap2_final_00008185","A1"
"5275",28926,"A1",21592,9355,"NChap1_final_00021592","hap1","A1",465400785,465405764,"NChap1_final_00021592","R_salicifolius_00000528","NChap2_final_00008186","A1"
"5276",28928,"A1",21594,9346,"NChap1_final_00021594","hap1","A1",465413924,465417671,"NChap1_final_00021594","R_salicifolius_00000529","NChap2_final_00008187","A1"
"5277",28929,"A1",21595,9347,"NChap1_final_00021595","hap1","A1",465429460,465431029,"NChap1_final_00021595","R_salicifolius_00000530","NChap2_final_00008188","A1"
"5278",28930,"A1",21596,9356,"NChap1_final_00021596","hap1","A1",465431907,465433550,"NChap1_final_00021596","R_salicifolius_00000531","NChap2_final_00008189","A1"
"5279",28931,"A1",21597,9357,"NChap1_final_00021597","hap1","A1",465435263,465439634,"NChap1_final_00021597","R_salicifolius_00000532","NChap2_final_00008190","A1"
"5280",28933,"A1",21599,9350,"NChap1_final_00021599","hap1","A1",465446542,465450655,"NChap1_final_00021599","R_salicifolius_00000533","NChap2_final_00008192","A1"
"5281",28934,"A1",21600,9351,"NChap1_final_00021600","hap1","A1",465454434,465459936,"NChap1_final_00021600","R_salicifolius_00000534","NChap2_final_00008193","A1"
"5282",28937,"A1",21602,9352,"NChap1_final_00021602","hap1","A1",465480051,465481131,"NChap1_final_00021602","R_salicifolius_00000536","NChap2_final_00008195","A1"
"5283",28942,"A1",21605,9306,"NChap1_final_00021605","hap1","A1",465487458,465489074,"NChap1_final_00021605","R_salicifolius_00000538","NChap2_final_00008197","A1"
"5284",28947,"A1",21609,9308,"NChap1_final_00021609","hap1","A1",465534973,465537563,"NChap1_final_00021609","R_salicifolius_00000543","NChap2_final_00008199","A1"
"5285",28951,"A1",21612,9325,"NChap1_final_00021612","hap1","A1",465878709,465885175,"NChap1_final_00021612","R_salicifolius_00000545","NChap2_final_00008201","A1"
"5286",28954,"A1",21614,9274,"NChap1_final_00021614","hap1","A1",465903549,465905979,"NChap1_final_00021614","R_salicifolius_00000546","NChap2_final_00008205","A1"
"5287",28955,"A1",21615,9275,"NChap1_final_00021615","hap1","A1",465908084,465909847,"NChap1_final_00021615","R_salicifolius_00000547","NChap2_final_00008206","A1"
"5288",28958,"A1",21617,9277,"NChap1_final_00021617","hap1","A1",465932629,465937011,"NChap1_final_00021617","R_salicifolius_00000550","NChap2_final_00008208","A1"
"5289",28961,"A1",21619,9362,"NChap1_final_00021619","hap1","A1",465963263,465967067,"NChap1_final_00021619","R_salicifolius_00000552","NChap2_final_00008210","A1"
"5290",28963,"A1",21620,9363,"NChap1_final_00021620","hap1","A1",465967461,466063953,"NChap1_final_00021620","R_salicifolius_00000554","NChap2_final_00008211","A1"
"5291",28966,"A1",21621,9364,"NChap1_final_00021621","hap1","A1",466063697,466082816,"NChap1_final_00021621","R_salicifolius_00000557","NChap2_final_00008212","A1"
"5292",28967,"A1",21622,9244,"NChap1_final_00021622","hap1","A1",466091027,466092509,"NChap1_final_00021622","R_salicifolius_00000558","NChap2_final_00008213","A1"
"5293",28968,"A1",21623,9245,"NChap1_final_00021623","hap1","A1",466092471,466094462,"NChap1_final_00021623","R_salicifolius_00000559","NChap2_final_00008214","A1"
"5294",28972,"A1",21626,9344,"NChap1_final_00021626","hap1","A1",466239706,466245843,"NChap1_final_00021626","R_salicifolius_00000561","NChap2_final_00008216","A1"
"5295",28973,"A1",21627,9341,"NChap1_final_00021627","hap1","A1",466251811,466257052,"NChap1_final_00021627","R_salicifolius_00000562","NChap2_final_00008217","A1"
